date,lat,lon,depth,restrict,ssid
3/19/16,8.909143606,11.06749508,top,no,NG-OCP-TR-QtzLLd3c
3/19/16,8.905365477,11.07321794,sub,no,NG-OCP-TR-uQd8cwkp
3/19/16,8.905424105,11.07329323,top,no,NG-OCP-TR-XL4zDwYF
3/19/16,8.911245004,11.06681913,top,no,NG-OCP-TR-zhBxpr7c
3/20/16,10.1742913,9.719913539,sub,yes,NG-OCP-BA-2EipHbzM
3/20/16,10.17485869,9.705513859,top,no,NG-OCP-BA-62Fv5aI8
3/20/16,10.17646886,9.704118337,top,no,NG-OCP-BA-6UfcXqaP
3/20/16,10.16684921,9.701207809,sub,no,NG-OCP-BA-aDXUcq83
3/20/16,10.16909696,9.709370336,sub,no,NG-OCP-BA-aFB04yHh
3/20/16,10.1746383,9.708979677,sub,no,NG-OCP-BA-CdgUWDI4
3/20/16,10.17372883,9.713832878,sub,yes,NG-OCP-BA-dZYdowLw
3/20/16,10.16686374,9.701201596,top,no,NG-OCP-BA-EgPrh1B7
3/20/16,10.16613446,9.705606733,top,no,NG-OCP-BA-eOiQFA5N
3/20/16,10.16489562,9.711049008,sub,yes,NG-OCP-BA-ezvriEjq
3/20/16,10.1790436,9.716629694,sub,yes,NG-OCP-BA-fnCy5vJJ
3/20/16,10.1764431,9.701750377,top,no,NG-OCP-BA-GdmURfTj
3/20/16,10.16906332,9.709326628,top,no,NG-OCP-BA-HA5EJrjB
3/20/16,10.16615217,9.705574068,sub,no,NG-OCP-BA-hnnqOQkr
3/20/16,10.17640172,9.704177619,sub,no,NG-OCP-BA-kGvMYvb4
3/20/16,10.17614255,9.713508748,sub,no,NG-OCP-BA-KiHX4LfO
3/20/16,10.1649256,9.711131443,top,no,NG-OCP-BA-kwLNdPsw
3/20/16,10.17563633,9.715327244,top,no,NG-OCP-BA-mLIGiVZV
3/20/16,10.17205135,9.709805951,top,no,NG-OCP-BA-MUQVa4Iu
3/20/16,10.17485506,9.705529467,sub,no,NG-OCP-BA-NCPqwdYW
3/20/16,10.17541838,9.717716613,top,no,NG-OCP-BA-nthnj6RY
3/20/16,10.17640611,9.701716637,sub,no,NG-OCP-BA-RJq4Yhgs
3/20/16,10.16604587,9.70039547,top,no,NG-OCP-BA-SdtMIxQF
3/20/16,10.17539546,9.717713696,sub,no,NG-OCP-BA-sQtyvnSC
3/20/16,10.17373137,9.713820835,top,no,NG-OCP-BA-SZB8jJIM
3/20/16,10.17204087,9.709789954,sub,no,NG-OCP-BA-u7OIo2AC
3/20/16,10.17608391,9.709212239,top,no,NG-OCP-BA-vTEhaMHA
3/20/16,10.174332,9.71994596,top,no,NG-OCP-BA-VXb4DPlH
3/20/16,10.17902745,9.71662401,top,no,NG-OCP-BA-YYiTrS5T
3/20/16,10.16604608,9.700380269,sub,yes,NG-OCP-BA-Zr9t1g9g
3/20/16,10.45823394,7.325101248,top,no,NG-OCP-KD-3teSVIM9
3/20/16,10.45745593,7.320557688,sub,yes,NG-OCP-KD-bqRLhvns
3/20/16,10.46256694,7.323315692,sub,no,NG-OCP-KD-H45VRHd7
3/20/16,10.45782051,7.32301706,top,yes,NG-OCP-KD-mRwsaUEC
3/20/16,10.4535334,7.326778865,sub,no,NG-OCP-KD-SvKCtbG3
3/20/16,10.4601864,7.322760604,top,no,NG-OCP-KD-wdfs3R04
3/20/16,10.45349692,7.326788242,top,no,NG-OCP-KD-XOF8BDis
3/20/16,10.4574163,7.32054361,top,yes,NG-OCP-KD-zk2SeTDc
3/20/16,10.45825381,7.325108499,sub,no,NG-OCP-KD-Zu1urIAM
3/20/16,11.6149853,7.082399923,sub,no,NG-OCP-KT-6PwEgDoD
3/20/16,11.61446459,7.089273752,top,no,NG-OCP-KT-7bY7PXb4
3/20/16,11.60941729,7.115670644,sub,no,NG-OCP-KT-7sZTnSZ2
3/20/16,11.61471747,7.112064556,sub,no,NG-OCP-KT-9wsHdKDn
3/20/16,11.61043232,7.121977464,top,no,NG-OCP-KT-AmOrFFhI
3/20/16,11.6134589,7.091886083,sub,no,NG-OCP-KT-dBMuduRN
3/20/16,11.61500196,7.082360697,top,no,NG-OCP-KT-FhFNaQkp
3/20/16,11.6102135,7.090764347,top,no,NG-OCP-KT-kdaF0280
3/20/16,11.6114515,7.081999255,top,no,NG-OCP-KT-MFLknJHi
3/20/16,11.61146952,7.081999718,sub,no,NG-OCP-KT-N5s1GpBM
3/20/16,11.61346985,7.091855042,top,no,NG-OCP-KT-N7HWEdcv
3/20/16,11.61346985,7.091855042,top,no,NG-OCP-KT-N7HWEdcv
3/20/16,11.61646081,7.111996751,top,no,NG-OCP-KT-QLEXrLop
3/20/16,11.61021321,7.090793901,sub,no,NG-OCP-KT-qzf83ZC2
3/20/16,11.61481989,7.08457732,sub,yes,NG-OCP-KT-rmdefrkL
3/20/16,11.61044547,7.121960344,sub,no,NG-OCP-KT-SJEatAWJ
3/20/16,11.61688055,7.111683828,sub,no,NG-OCP-KT-t7ovxoWf
3/20/16,11.61468917,7.112058568,top,no,NG-OCP-KT-tYwik3eI
3/20/16,11.61448092,7.089320131,sub,no,NG-OCP-KT-WrD65rkf
3/20/16,11.60942691,7.115705925,top,no,NG-OCP-KT-WrP6mwrx
3/20/16,11.61483013,7.084585406,top,no,NG-OCP-KT-xUYqLWxZ
3/20/16,10.14951098,8.605294703,sub,no,NG-OCP-PL-096yRTcJ
3/20/16,10.1534442,8.604860064,top,no,NG-OCP-PL-0wOzk7a7
3/20/16,10.15165183,8.613348053,sub,no,NG-OCP-PL-4IOP4gCy
3/20/16,10.15100611,8.612795478,sub,no,NG-OCP-PL-9VihFQ5A
3/20/16,10.15136659,8.610084113,top,no,NG-OCP-PL-Gpoqofbs
3/20/16,10.15168276,8.613364034,top,no,NG-OCP-PL-ig0eSdmo
3/20/16,10.15137386,8.610042216,sub,no,NG-OCP-PL-nrb5UXWk
3/20/16,10.15103321,8.612772061,top,no,NG-OCP-PL-rGUeroHO
3/20/16,10.15349619,8.602601324,sub,no,NG-OCP-PL-UKY0u3Qf
3/20/16,10.15351667,8.602565458,top,no,NG-OCP-PL-Y404DFei
3/20/16,10.15346956,8.604852998,sub,no,NG-OCP-PL-yAhwovGO
3/20/16,10.15006422,8.604831564,top,no,NG-OCP-PL-zNVlTByw
3/20/16,8.913253962,10.99932389,top,no,NG-OCP-TR-0M4tmzwp
3/20/16,8.921185394,11.02431819,top,no,NG-OCP-TR-3QeJ2miP
3/20/16,8.921200427,11.02427485,sub,no,NG-OCP-TR-3QeJ2miP
3/20/16,8.920620255,10.99800402,top,no,NG-OCP-TR-73LxOP3n
3/20/16,8.915503266,10.99773682,sub,no,NG-OCP-TR-77fya9O3
3/20/16,8.927033815,11.02659483,sub,no,NG-OCP-TR-cCliOjN9
3/20/16,8.928464214,11.02324258,sub,no,NG-OCP-TR-COPRWRfW
3/20/16,8.924368243,11.02401711,top,no,NG-OCP-TR-E4xb3WH2
3/20/16,8.92330919,11.02169788,top,no,NG-OCP-TR-EWBCSJ7k
3/20/16,8.909158617,11.02425727,top,no,NG-OCP-TR-FN1tZM8Z
3/20/16,8.924420957,11.02403911,sub,no,NG-OCP-TR-iQKP1dql
3/20/16,8.903432678,11.02653471,sub,no,NG-OCP-TR-K29GzYYU
3/20/16,8.904982422,11.02507309,top,no,NG-OCP-TR-lFb0PfHD
3/20/16,8.904978035,11.02504587,sub,no,NG-OCP-TR-lj2td7h0
3/20/16,8.917662601,10.99455995,sub,no,NG-OCP-TR-lYjFg3HU
3/20/16,8.928462883,11.02325124,top,no,NG-OCP-TR-mKKugsYA
3/20/16,8.928475242,11.02322091,top,no,NG-OCP-TR-mKKugsYA
3/20/16,8.915496495,10.99774695,top,no,NG-OCP-TR-mz4zZNyQ
3/20/16,8.923313223,11.02167099,sub,no,NG-OCP-TR-NKAXkE9T
3/20/16,8.909138192,11.02423304,sub,no,NG-OCP-TR-o9YKmysN
3/20/16,8.903429936,11.02655635,top,no,NG-OCP-TR-OMBVsZqj
3/20/16,8.916251174,10.99482534,sub,no,NG-OCP-TR-oXz7azA6
3/20/16,8.919597808,10.9939127,top,no,NG-OCP-TR-QVlOPJqy
3/20/16,8.912217709,11.02256748,sub,no,NG-OCP-TR-s5hJVuJg
3/20/16,8.912215567,11.02257361,top,no,NG-OCP-TR-sAC60zHN
3/20/16,8.920613598,10.99795803,sub,no,NG-OCP-TR-tjHXiNHV
3/20/16,8.91030212,11.02949032,sub,no,NG-OCP-TR-XL4zDwYF
3/20/16,8.916284172,10.99484864,top,no,NG-OCP-TR-XOjQ5Hks
3/20/16,8.910199785,11.02940448,top,no,NG-OCP-TR-zmv34NZP
3/20/16,8.92690669,11.02655811,top,no,NG-OCP-TR-zSpE7eH7
3/20/16,8.91329597,10.99935742,sub,no,NG-OCP-TR-ZZudx4G6
3/21/16,10.15709101,9.764892935,top,yes,NG-OCP-BA-0lMJLleN
3/21/16,10.15909937,9.760692341,top,no,NG-OCP-BA-dAoP13t3
3/21/16,10.15912092,9.76068302,sub,yes,NG-OCP-BA-HjikzAQV
3/21/16,10.15891857,9.755786779,top,no,NG-OCP-BA-IjBHfENX
3/21/16,10.16770774,9.698434888,top,no,NG-OCP-BA-klEIk9zi
3/21/16,10.16074118,9.763206877,top,yes,NG-OCP-BA-NQ1HzqON
3/21/16,10.16771476,9.69847237,sub,no,NG-OCP-BA-QrzPcrx6
3/21/16,10.16155588,9.757815017,sub,yes,NG-OCP-BA-R7MVHC71
3/21/16,10.16828547,9.694617235,top,no,NG-OCP-BA-RbbVDm6X
3/21/16,10.16830122,9.694551409,sub,no,NG-OCP-BA-RpqX42lE
3/21/16,10.16067831,9.759417314,sub,yes,NG-OCP-BA-tmDmZLVQ
3/21/16,10.15715627,9.764862289,sub,yes,NG-OCP-BA-uLsU8apt
3/21/16,10.16067338,9.759388408,top,no,NG-OCP-BA-Ylg8tGny
3/21/16,10.1606929,9.763195648,sub,yes,NG-OCP-BA-ypgwTW4s
3/21/16,10.48759127,7.316190471,top,no,NG-OCP-KD-2Mx1tGoK
3/21/16,10.48474585,7.314038471,top,no,NG-OCP-KD-42t9ZN9Y
3/21/16,10.47910392,7.316448026,top,no,NG-OCP-KD-79Czw74p
3/21/16,10.49311025,7.309024849,sub,no,NG-OCP-KD-bTosANRW
3/21/16,10.49442999,7.304181628,top,no,NG-OCP-KD-CxrLS7GR
3/21/16,10.48761546,7.316187367,sub,no,NG-OCP-KD-CZIjWY1n
3/21/16,10.4803456,7.310987546,top,no,NG-OCP-KD-dtd6RbD1
3/21/16,10.49264997,7.307038495,top,no,NG-OCP-KD-fVEyXzVo
3/21/16,10.48666344,7.31006434,top,no,NG-OCP-KD-G5yuMatM
3/21/16,10.49262599,7.307024626,sub,no,NG-OCP-KD-HCSYTvMt
3/21/16,10.48039767,7.310965247,sub,no,NG-OCP-KD-JVCPP6SO
3/21/16,10.48469787,7.314051225,sub,no,NG-OCP-KD-N5Vhekf6
3/21/16,10.47827679,7.306693262,sub,yes,NG-OCP-KD-Obt62CO0
3/21/16,10.49312667,7.309057788,top,no,NG-OCP-KD-qAQnd7Di
3/21/16,10.49619951,7.302156495,sub,no,NG-OCP-KD-sDfHE5Ds
3/21/16,10.49444756,7.304192447,sub,no,NG-OCP-KD-SZXtU289
3/21/16,10.4826779,7.309022667,top,no,NG-OCP-KD-VhpyH7IT
3/21/16,10.48977811,7.302981238,sub,no,NG-OCP-KD-X36Xc02t
3/21/16,10.4782799,7.306680195,top,yes,NG-OCP-KD-xnEMPKNZ
3/21/16,10.49621327,7.302230753,top,no,NG-OCP-KD-yPU6Z0CY
3/21/16,10.48207472,7.318249475,sub,no,NG-OCP-KD-yxKhQobf
3/21/16,10.48275588,7.309067074,sub,no,NG-OCP-KD-Z3ardU3n
3/21/16,11.60607192,7.107510903,sub,no,NG-OCP-KT-4ctsqm6S
3/21/16,11.61241841,7.096695868,top,no,NG-OCP-KT-4qSCEQrL
3/21/16,11.61239988,7.096710415,sub,no,NG-OCP-KT-658Iu4VJ
3/21/16,11.6032519,7.10366742,top,no,NG-OCP-KT-71iVggAH
3/21/16,11.59001077,7.090091885,sub,no,NG-OCP-KT-ak4qf5EP
3/21/16,11.61653273,7.09976352,sub,no,NG-OCP-KT-CPRhE93N
3/21/16,11.6022571,7.10662976,sub,no,NG-OCP-KT-Ctker7CN
3/21/16,11.58684575,7.092837704,top,no,NG-OCP-KT-DuUso1ox
3/21/16,11.6165235,7.099787972,top,no,NG-OCP-KT-el6ERLmE
3/21/16,11.60758097,7.104006902,top,no,NG-OCP-KT-GPCY1Zvf
3/21/16,11.60222132,7.106588713,top,no,NG-OCP-KT-NnpQBLkl
3/21/16,11.60605872,7.107475973,top,no,NG-OCP-KT-ofsk4ESK
3/21/16,11.60649188,7.101422658,top,no,NG-OCP-KT-PLUZ1tJy
3/21/16,11.60646573,7.101384641,sub,no,NG-OCP-KT-rhMoCWz8
3/21/16,11.5868336,7.092845011,sub,no,NG-OCP-KT-TTzD8gzD
3/21/16,11.61639359,7.096508629,top,no,NG-OCP-KT-vA8kZgsI
3/21/16,11.61078132,7.097433864,top,no,NG-OCP-KT-vKkZtNEA
3/21/16,11.61640741,7.096544314,sub,no,NG-OCP-KT-W6OqjNl0
3/21/16,11.60760958,7.103956317,sub,no,NG-OCP-KT-wuD3tpEU
3/21/16,11.6032496,7.103653829,sub,no,NG-OCP-KT-wvqLKR4C
3/21/16,11.58999487,7.090110497,top,no,NG-OCP-KT-y0rmCwKE
3/21/16,11.61136496,7.101998874,sub,no,NG-OCP-KT-YRupbjWv
3/21/16,10.27084187,5.948837937,top,no,NG-OCP-NG-2mCepTCk
3/21/16,10.26594619,5.989725837,sub,no,NG-OCP-NG-60cT2HYF
3/21/16,10.26691375,5.954699442,top,no,NG-OCP-NG-AcudDbSX
3/21/16,10.27431825,5.988736508,sub,no,NG-OCP-NG-bmMzsF3O
3/21/16,10.2675573,5.952915618,top,no,NG-OCP-NG-d5kYwt8X
3/21/16,10.27085963,5.948795148,sub,no,NG-OCP-NG-DHobE6Q1
3/21/16,10.27263053,5.951105709,sub,no,NG-OCP-NG-eW0ruBFp
3/21/16,10.26990848,5.989639988,sub,no,NG-OCP-NG-H2pFlhPE
3/21/16,10.27038599,5.986898895,sub,no,NG-OCP-NG-hmNhHIbc
3/21/16,10.27239384,5.951095569,top,no,NG-OCP-NG-jUwDdNAe
3/21/16,10.26861129,5.948536394,top,no,NG-OCP-NG-MPyXRqKP
3/21/16,10.26987131,5.989610521,top,no,NG-OCP-NG-O2LKBrCV
3/21/16,10.26755799,5.952945553,sub,no,NG-OCP-NG-q6vtruN5
3/21/16,10.26855949,5.948568511,sub,no,NG-OCP-NG-QcnSDYhs
3/21/16,10.26668707,5.954675269,sub,no,NG-OCP-NG-QGEDMnez
3/21/16,10.27438964,5.988757489,top,no,NG-OCP-NG-rSIOpfFx
3/21/16,10.27041301,5.986835934,top,no,NG-OCP-NG-UEKIFnnD
3/21/16,10.27280624,5.986201455,top,no,NG-OCP-NG-vuQgWKTu
3/21/16,10.27280311,5.986262715,sub,no,NG-OCP-NG-WZUlvW0r
3/21/16,10.26583349,5.989728396,top,no,NG-OCP-NG-z2xZ3oLv
3/21/16,8.331092058,8.64000614,top,no,NG-OCP-NS-4e9mUhjm
3/21/16,8.322371198,8.679168289,sub,no,NG-OCP-NS-8guoOWAZ
3/21/16,8.326903875,8.675828088,sub,yes,NG-OCP-NS-BB5EMuyk
3/21/16,8.337188467,8.641331018,sub,no,NG-OCP-NS-ClFXYWIF
3/21/16,8.329686419,8.641949794,top,no,NG-OCP-NS-DgAFd7Ge
3/21/16,8.326926004,8.675851241,top,no,NG-OCP-NS-DQ6c4Bwm
3/21/16,8.32491095,8.676587344,top,yes,NG-OCP-NS-Fi89AB5I
3/21/16,8.32487485,8.67656853,sub,yes,NG-OCP-NS-GWcXLBDK
3/21/16,8.32970749,8.641870607,sub,no,NG-OCP-NS-HPk5hrUj
3/21/16,8.331608559,8.644185267,sub,no,NG-OCP-NS-k2m44Nra
3/21/16,8.322356085,8.679282155,top,no,NG-OCP-NS-kfShs5Jc
3/21/16,8.333237272,8.644883403,sub,no,NG-OCP-NS-Mn9YUrQv
3/21/16,8.333179033,8.644885504,top,no,NG-OCP-NS-NGYniRTC
3/21/16,8.324059259,8.674259133,top,no,NG-OCP-NS-sG73Gcho
3/21/16,8.326734938,8.67791241,sub,yes,NG-OCP-NS-SgbVi2Ty
3/21/16,8.324087244,8.674224467,sub,yes,NG-OCP-NS-sOyXFp0T
3/21/16,8.337227267,8.641073547,top,no,NG-OCP-NS-TOkLSMLW
3/21/16,8.326735808,8.677919117,top,no,NG-OCP-NS-tQQcsfKX
3/21/16,8.331629972,8.64411878,top,no,NG-OCP-NS-ULoCIuCe
3/21/16,8.331143043,8.639976735,sub,no,NG-OCP-NS-zBiDqAo7
3/21/16,8.939666917,9.361293247,sub,yes,NG-OCP-PL-1ZIIiN6L
3/21/16,8.889329405,9.380936623,sub,no,NG-OCP-PL-4cEL69iM
3/21/16,8.943191181,9.363311345,sub,no,NG-OCP-PL-4ZYDl4UG
3/21/16,8.938182549,9.364684492,sub,no,NG-OCP-PL-5bPjXbO5
3/21/16,9.664171891,8.641384118,top,no,NG-OCP-PL-6SVpdlIR
3/21/16,8.953511441,9.354261681,top,no,NG-OCP-PL-6tIYuusr
3/21/16,8.888746916,9.384396679,sub,no,NG-OCP-PL-7XlFQiFG
3/21/16,8.945557917,9.366785982,sub,no,NG-OCP-PL-aaUGTwmX
3/21/16,8.883783689,9.379132143,top,no,NG-OCP-PL-bW1zQX9O
3/21/16,8.943234289,9.363211545,top,no,NG-OCP-PL-CFmVjQH7
3/21/16,8.949791659,9.358097955,sub,yes,NG-OCP-PL-CoeRQSt2
3/21/16,8.945237989,9.362805724,sub,no,NG-OCP-PL-cxskuTOJ
3/21/16,8.885489028,9.388301044,top,no,NG-OCP-PL-dyPVSGdo
3/21/16,8.9488846,9.352595229,sub,no,NG-OCP-PL-EsiWXe0l
3/21/16,8.947001513,9.354303631,sub,yes,NG-OCP-PL-F5knOtNF
3/21/16,8.885488208,9.388395899,sub,no,NG-OCP-PL-fp0bpcNa
3/21/16,8.94703169,9.354296991,top,no,NG-OCP-PL-GI74KLvK
3/21/16,9.665900517,8.642015962,sub,no,NG-OCP-PL-IbaR2gLQ
3/21/16,8.888685692,9.384386557,top,no,NG-OCP-PL-ICWvic6W
3/21/16,8.94975204,9.358088221,top,no,NG-OCP-PL-iTpGCe7j
3/21/16,8.953531368,9.354332918,sub,yes,NG-OCP-PL-j63PaM5F
3/21/16,9.665861961,8.642050735,top,no,NG-OCP-PL-K25NvpQQ
3/21/16,8.889334645,9.380944761,top,no,NG-OCP-PL-Kbfm0uqI
3/21/16,8.884952338,9.384216401,sub,yes,NG-OCP-PL-Kfb7EDWz
3/21/16,8.939686591,9.361156967,top,no,NG-OCP-PL-LxoAQKum
3/21/16,9.668821206,8.643110542,top,no,NG-OCP-PL-NX02NZAB
3/21/16,8.948843403,9.352546128,top,no,NG-OCP-PL-oItQwdgV
3/21/16,9.667816815,8.639849784,top,no,NG-OCP-PL-P6RtICH5
3/21/16,9.667865374,8.639869065,sub,no,NG-OCP-PL-pXKRdWZc
3/21/16,8.945503507,9.366815071,top,no,NG-OCP-PL-qK4Nds02
3/21/16,8.884907311,9.384146549,top,no,NG-OCP-PL-RCsAdBNs
3/21/16,8.936241859,9.362733317,top,no,NG-OCP-PL-RqAfeU4F
3/21/16,8.943549234,9.361527481,top,no,NG-OCP-PL-RyCi7ZXm
3/21/16,9.665401261,8.644476351,top,no,NG-OCP-PL-Sq71ygYO
3/21/16,9.664204211,8.641383336,sub,yes,NG-OCP-PL-suJnpWhd
3/21/16,8.947125243,9.35682354,sub,yes,NG-OCP-PL-ufzoGxwd
3/21/16,9.665467223,8.64445045,sub,no,NG-OCP-PL-uTkCN1Mi
3/21/16,8.886292501,9.382433458,sub,no,NG-OCP-PL-vqcVFplZ
3/21/16,8.947038628,9.356770059,sub,no,NG-OCP-PL-YEtmZcXz
3/21/16,9.66881245,8.643111288,sub,no,NG-OCP-PL-ZOuKEBT8
3/21/16,9.37075125,11.46223924,sub,no,NG-OCP-TR-3MFiul7q
3/21/16,9.370204179,11.46036336,sub,no,NG-OCP-TR-cZlRZEC4
3/21/16,9.370165699,11.46036352,top,no,NG-OCP-TR-dh4gdRO6
3/21/16,9.363615002,11.4587576,top,no,NG-OCP-TR-EeZ74JhZ
3/21/16,9.3682755,11.45807171,top,no,NG-OCP-TR-iaE9rqed
3/21/16,9.368269481,11.45800351,sub,no,NG-OCP-TR-Ucik9o8N
3/21/16,9.361260521,11.456641,sub,no,NG-OCP-TR-zEJQ8G9M
3/21/16,9.370720168,11.46216458,top,no,NG-OCP-TR-ZY4elELt
3/22/16,10.18304201,9.739601165,top,no,NG-OCP-BA-07el0aLx
3/22/16,10.19032399,9.714460532,top,no,NG-OCP-BA-39gXfT63
3/22/16,10.20077369,9.699030325,top,no,NG-OCP-BA-3mrlxopb
3/22/16,10.18516378,9.746020031,sub,no,NG-OCP-BA-4pgQWTjV
3/22/16,10.19898912,9.698388814,sub,no,NG-OCP-BA-4YDE8Abv
3/22/16,10.18747617,9.738614024,top,no,NG-OCP-BA-8yAbE6wt
3/22/16,10.18517958,9.746027173,top,yes,NG-OCP-BA-99lZyDJb
3/22/16,10.20401424,9.696454605,top,no,NG-OCP-BA-9LDg4GOI
3/22/16,10.20068295,9.699052995,sub,yes,NG-OCP-BA-9MQwDghP
3/22/16,10.19526186,9.714674321,top,no,NG-OCP-BA-BGqtwmJn
3/22/16,10.18570268,9.741514448,sub,no,NG-OCP-BA-bMLFSh0z
3/22/16,10.184568,9.743284989,sub,yes,NG-OCP-BA-E9Oajwgc
3/22/16,10.20586211,9.697463337,sub,yes,NG-OCP-BA-GpEpYJGj
3/22/16,10.19787165,9.698682057,top,no,NG-OCP-BA-GPGfd9Wt
3/22/16,10.18687837,9.74276293,sub,yes,NG-OCP-BA-hvUd63Jo
3/22/16,10.18303747,9.739621418,sub,no,NG-OCP-BA-Hz2y6Muo
3/22/16,10.20251846,9.700348607,top,yes,NG-OCP-BA-jtdGfw0F
3/22/16,10.18679171,9.739996161,top,no,NG-OCP-BA-JzbpbgdY
3/22/16,10.19586796,9.718374114,top,no,NG-OCP-BA-JzKwstPh
3/22/16,10.16443666,9.696128032,sub,no,NG-OCP-BA-kNhFkJzi
3/22/16,10.19536039,9.712465151,top,yes,NG-OCP-BA-KQy9mHiG
3/22/16,10.16446059,9.696150814,top,no,NG-OCP-BA-KShNEst5
3/22/16,10.19537018,9.712454747,sub,yes,NG-OCP-BA-kTZoI8cM
3/22/16,10.18688635,9.742764021,top,no,NG-OCP-BA-mUvagvZg
3/22/16,10.20251855,9.700352101,sub,yes,NG-OCP-BA-PHL1YnNL
3/22/16,10.19295286,9.712229208,sub,yes,NG-OCP-BA-rLF9JAN7
3/22/16,10.19294883,9.712228887,top,no,NG-OCP-BA-tFh7K2qu
3/22/16,10.19586799,9.718348263,sub,no,NG-OCP-BA-tTlNxZst
3/22/16,10.20399948,9.696451359,sub,no,NG-OCP-BA-uf96yCDp
3/22/16,10.19526534,9.714682704,sub,no,NG-OCP-BA-uWeaTO3l
3/22/16,10.19031984,9.714484236,sub,no,NG-OCP-BA-UxnEljps
3/22/16,10.20584955,9.697451663,top,no,NG-OCP-BA-vj2W6gNo
3/22/16,10.46195084,7.316080683,top,no,NG-OCP-KD-BjsWstgO
3/22/16,10.46877535,7.312832125,sub,no,NG-OCP-KD-CbTVzDSh
3/22/16,10.47296496,7.304034623,sub,yes,NG-OCP-KD-DqVgrClM
3/22/16,10.46878094,7.312840751,top,no,NG-OCP-KD-Es9MZi5H
3/22/16,10.47128383,7.304325433,top,yes,NG-OCP-KD-fneaQTg5
3/22/16,10.46202099,7.31326619,sub,no,NG-OCP-KD-fR0qEI1S
3/22/16,10.4729642,7.30408162,top,yes,NG-OCP-KD-g1tU57u7
3/22/16,10.49175493,7.326104275,top,no,NG-OCP-KD-geIvtzQD
3/22/16,10.49225813,7.329154881,sub,no,NG-OCP-KD-gt2fV3NS
3/22/16,10.47459751,7.302765,top,no,NG-OCP-KD-GtPdx8Kj
3/22/16,10.46472831,7.309774205,sub,no,NG-OCP-KD-GZ9mWcY0
3/22/16,10.46624624,7.317926154,sub,no,NG-OCP-KD-HjRkRV8G
3/22/16,10.46193678,7.316123889,sub,no,NG-OCP-KD-JbmtrtXV
3/22/16,10.47126384,7.304258934,sub,yes,NG-OCP-KD-jgGz2lmi
3/22/16,10.49173622,7.326100436,sub,no,NG-OCP-KD-JJXHRFOL
3/22/16,10.47217088,7.299597391,sub,no,NG-OCP-KD-kJFOb0x3
3/22/16,10.49227889,7.329182352,top,no,NG-OCP-KD-kzN9ZVDI
3/22/16,10.47217499,7.299554054,top,no,NG-OCP-KD-r3apummi
3/22/16,10.46204989,7.313251012,top,no,NG-OCP-KD-vXPVeUyI
3/22/16,10.47459751,7.302765,sub,no,NG-OCP-KD-ybRNAdO6
3/22/16,10.46624563,7.317945912,top,no,NG-OCP-KD-yxAYIj6k
3/22/16,10.4646835,7.309756174,top,no,NG-OCP-KD-z4SdbyYX
3/22/16,11.54254524,7.917273338,top,no,NG-OCP-KN-046b026R
3/22/16,11.54227989,7.922541229,top,no,NG-OCP-KN-1cK7HMXk
3/22/16,11.54256063,7.917261862,sub,yes,NG-OCP-KN-2bV0Ejw9
3/22/16,11.54000862,7.919051426,sub,n/a,NG-OCP-KN-4oYtWUN7
3/22/16,11.53853155,7.906164782,sub,no,NG-OCP-KN-6TUOhg4y
3/22/16,11.53742086,7.910833998,sub,yes,NG-OCP-KN-7kmaK7jT
3/22/16,11.53096927,7.911503118,sub,no,NG-OCP-KN-9WIGaQ7D
3/22/16,11.53741696,7.910836937,top,no,NG-OCP-KN-DCLJdTQv
3/22/16,11.53855035,7.906194886,top,no,NG-OCP-KN-JbAOacPM
3/22/16,11.53249452,7.904560298,top,no,NG-OCP-KN-jdgfbjUU
3/22/16,11.5389646,7.909861336,top,n/a,NG-OCP-KN-JoQ6tNHl
3/22/16,11.5325213,7.90456805,sub,no,NG-OCP-KN-KfM1moGh
3/22/16,11.54003155,7.919062525,top,no,NG-OCP-KN-lVl6xpj1
3/22/16,11.53096464,7.911525551,top,no,NG-OCP-KN-MJ4m7atW
3/22/16,11.54756918,7.920202704,top,no,NG-OCP-KN-SfOQmT1N
3/22/16,11.54760213,7.920246649,sub,no,NG-OCP-KN-tuLkeMUf
3/22/16,11.54665866,7.915863651,top,no,NG-OCP-KN-VlnTNowy
3/22/16,11.5389877,7.909874469,sub,no,NG-OCP-KN-vVTRxcZK
3/22/16,11.54661756,7.915891737,sub,no,NG-OCP-KN-W0i3d1qL
3/22/16,11.54225264,7.922545224,sub,yes,NG-OCP-KN-ZgEbLpeI
3/22/16,11.55036382,7.121676819,top,no,NG-OCP-KT-2QrEMI3N
3/22/16,11.59998446,7.144313865,top,no,NG-OCP-KT-68cBOWSi
3/22/16,11.59868155,7.138457912,sub,no,NG-OCP-KT-7jLz6oCV
3/22/16,11.5954804,7.142765413,sub,no,NG-OCP-KT-BilhthbG
3/22/16,11.59867565,7.138495735,top,no,NG-OCP-KT-cmrzysbK
3/22/16,11.55036032,7.121705454,sub,no,NG-OCP-KT-gbWzHEFx
3/22/16,11.5817655,7.088196369,sub,no,NG-OCP-KT-if8K5WJX
3/22/16,11.59843896,7.146057299,top,no,NG-OCP-KT-JqeQSYn3
3/22/16,11.55354629,7.121461479,sub,no,NG-OCP-KT-Kq70yiXp
3/22/16,11.58218667,7.085265868,top,no,NG-OCP-KT-kt9u9p92
